Year,Period,Site,Plot,Region,Month,Day,Date,n_throw,nplot,snail,presence,length
1999,1,6,C,SRS,2,1,1999-02-01,7,281,13,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,14,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,15,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,16,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,17,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,18,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,19,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,20,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,21,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,22,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,23,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,24,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,25,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,26,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,27,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,28,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,29,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,30,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,31,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,32,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,33,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,34,0,NA
1999,1,6,C,SRS,2,1,1999-02-01,7,281,35,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,1,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,2,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,3,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,4,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,5,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,6,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,7,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,8,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,9,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,10,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,11,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,12,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,13,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,14,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,15,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,16,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,17,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,18,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,19,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,20,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,21,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,22,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,23,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,24,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,25,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,26,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,27,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,28,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,29,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,30,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,31,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,32,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,33,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,34,0,NA
1999,1,23,A,SRS,2,1,1999-02-01,7,282,35,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,1,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,2,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,3,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,4,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,5,1,25
1999,1,23,B,SRS,2,1,1999-02-01,7,283,6,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,7,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,8,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,9,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,10,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,11,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,12,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,13,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,14,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,15,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,16,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,17,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,18,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,19,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,20,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,21,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,22,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,23,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,24,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,25,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,26,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,27,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,28,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,29,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,30,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,31,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,32,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,33,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,34,0,NA
1999,1,23,B,SRS,2,1,1999-02-01,7,283,35,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,1,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,2,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,3,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,4,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,5,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,6,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,7,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,8,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,9,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,10,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,11,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,12,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,13,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,14,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,15,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,16,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,17,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,18,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,19,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,20,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,21,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,22,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,23,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,24,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,25,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,26,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,27,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,28,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,29,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,30,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,31,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,32,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,33,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,34,0,NA
1999,1,23,C,SRS,2,1,1999-02-01,7,284,35,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,1,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,2,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,3,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,4,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,5,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,6,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,7,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,8,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,9,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,10,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,11,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,12,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,13,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,14,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,15,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,16,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,17,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,18,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,19,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,20,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,21,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,22,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,23,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,24,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,25,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,26,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,27,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,28,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,29,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,30,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,31,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,32,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,33,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,34,0,NA
1999,1,50,A,SRS,2,1,1999-02-01,7,285,35,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,1,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,2,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,3,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,4,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,5,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,6,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,7,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,8,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,9,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,10,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,11,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,12,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,13,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,14,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,15,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,16,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,17,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,18,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,19,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,20,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,21,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,22,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,23,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,24,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,25,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,26,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,27,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,28,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,29,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,30,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,31,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,32,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,33,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,34,0,NA
1999,1,50,B,SRS,2,1,1999-02-01,7,286,35,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,1,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,2,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,3,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,4,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,5,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,6,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,7,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,8,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,9,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,10,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,11,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,12,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,13,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,14,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,15,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,16,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,17,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,18,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,19,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,20,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,21,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,22,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,23,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,24,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,25,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,26,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,27,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,28,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,29,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,30,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,31,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,32,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,33,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,34,0,NA
1999,1,50,C,SRS,2,1,1999-02-01,7,287,35,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,1,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,2,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,3,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,4,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,5,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,6,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,7,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,8,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,9,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,10,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,11,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,12,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,13,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,14,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,15,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,16,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,17,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,18,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,19,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,20,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,21,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,22,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,23,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,24,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,25,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,26,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,27,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,28,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,29,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,30,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,31,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,32,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,33,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,34,0,NA
1999,2,7,A,SRS,4,1,1999-04-01,7,288,35,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,1,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,2,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,3,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,4,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,5,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,6,1,38.64
1999,2,7,B,SRS,4,1,1999-04-01,7,289,7,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,8,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,9,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,10,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,11,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,12,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,13,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,14,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,15,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,16,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,17,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,18,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,19,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,20,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,21,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,22,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,23,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,24,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,25,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,26,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,27,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,28,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,29,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,30,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,31,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,32,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,33,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,34,0,NA
1999,2,7,B,SRS,4,1,1999-04-01,7,289,35,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,1,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,2,1,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,3,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,4,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,5,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,6,1,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,7,1,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,8,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,9,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,10,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,11,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,12,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,13,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,14,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,15,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,16,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,17,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,18,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,19,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,20,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,21,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,22,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,23,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,24,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,25,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,26,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,27,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,28,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,29,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,30,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,31,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,32,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,33,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,34,0,NA
1999,2,7,C,SRS,4,1,1999-04-01,7,290,35,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,1,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,2,NA,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,3,NA,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,4,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,5,1,38.04
1999,2,37,A,SRS,4,1,1999-04-01,4,291,6,NA,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,7,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,8,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,9,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,10,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,11,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,12,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,13,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,14,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,15,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,16,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,17,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,18,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,19,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,20,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,21,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,22,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,23,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,24,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,25,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,26,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,27,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,28,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,29,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,30,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,31,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,32,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,33,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,34,0,NA
1999,2,37,A,SRS,4,1,1999-04-01,4,291,35,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,1,NA,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,2,NA,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,3,NA,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,4,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,5,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,6,NA,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,7,NA,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,8,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,9,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,10,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,11,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,12,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,13,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,14,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,15,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,16,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,17,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,18,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,19,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,20,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,21,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,22,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,23,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,24,0,NA
1999,2,37,B,SRS,4,1,1999-04-01,2,292,25,0,NA
